SOLDIER_ID,LAST_NAME,FIRST_NAME,GENDER,AGE,HOME_STATE,RANK,PAY_GRADE,MOS_CODE,MOS_TITLE,MOS_BRANCH,BRIGADE,BATTALION,COMPANY,PLATOON,ENLISTMENT_DATE,YEARS_OF_SERVICE,STATUS,DEPLOYMENT,THEATER,DEPLOY_MONTHS,COMBAT_TOURS,BASE_PAY_USD,BAH_USD,BAS_USD,TOTAL_MONTHLY_PAY_USD,ACFT_TOTAL_SCORE,ACFT_STATUS,RUN_TIME_MIN,PUSHUPS_COUNT,SITUPS_COUNT,WEAPON,WEAPON_SCORE,WEAPON_QUALIFICATION,EDUCATION,SECURITY_CLEARANCE,AIRBORNE_QUALIFIED,AIR_ASSAULT_QUALIFIED,RANGER_TAB,VEHICLE_QUALIFIED,AWARD_1,AWARD_2,EVAL_RATING,LAST_PROMOTION_DATE,INJURY_STATUS,REENLIST_ELIGIBLE,DAYS_UNTIL_ETS,ETS_STATUS
US-0376,Hall,Aaron,M,19,PA,CPT,O3,25B,IT Specialist,Signal,DISCOM,1-41 IN,Charlie,2nd PLT,2013-05-21,11,TDY,OIR,Iraq/Syria,13,2,4836,0,266,5102,559,PASS,20.5,22,31,M4 Carbine,32,SHARPSHOOTER,HS Diploma,Top Secret,YES,YES,NO,M2A3 Bradley,Meritorious Service Medal,Army Commendation Medal,Qualified,2019-01-21,Limited Duty,YES,-153,ETS Eligible
US-0377,Walker,DeShawn,M,33,AZ,MAJ,O4,11B,Infantry,Combat,1st BCT,2-4 AVN,Foxtrot,HQ PLT,2018-07-27,5.8,Medical Hold,OEF,Afghanistan,3,0,5696,2004,266,7966,455,PASS,14.2,58,49,M9 Pistol,32,SHARPSHOOTER,AA Degree,Secret,YES,NO,NO,None,None,None,Needs Improvement,2022-07-23,Limited Duty,YES,1797,Retained
US-0378,Taylor,Ryan,M,21,KY,MSG,E8,42A,Human Resources Specialist,Admin,1st BCT,87th BSB,Echo,4th PLT,2013-05-12,11.1,Leave,NTC Rotation,Fort Irwin,0,0,4739,0,422,5161,493,PASS,16.3,56,31,M249 SAW,30,SHARPSHOOTER,Some College,Top Secret,NO,YES,YES,HMMWV,Purple Heart,None,Highly Qualified,2018-08-10,Profile,YES,-157,ETS Eligible
US-0379,Young,Travis,M,28,IL,COL,O6,88M,Motor Transport Operator,Logistics,DISCOM,21st BSB,Foxtrot,2nd PLT,2006-04-28,18.1,TDY,NTC Rotation,Fort Irwin,0,0,7668,1810,266,9744,367,PASS,16,67,51,M4 Carbine,26,MARKSMAN,AA Degree,Secret,NO,NO,NO,LMTV,None,Meritorious Service Medal,Highly Qualified,2018-06-11,Limited Duty,YES,-167,ETS Eligible
US-0380,Martinez,Elijah,M,41,PA,CPT,O3,12B,Combat Engineer,Combat Support,1st BCT,3-66 AR,HHC,1st PLT,2008-09-23,15.7,Active Duty,OEF,Afghanistan,14,2,4836,0,266,5102,558,PASS,20,51,40,M9 Pistol,20,MARKSMAN,MA/MS Degree,Top Secret,YES,NO,NO,M1126 Stryker,None,Meritorious Service Medal,Outstanding,2020-08-23,Medical Hold,YES,179,ETS Eligible
US-0381,Walker,Derek,M,18,VA,SFC,E7,31B,Military Police,Law Enforcement,DIVARTY,2-4 AVN,Charlie,HQ PLT,2018-07-24,5.9,Medical Hold,OIR,Iraq/Syria,15,2,3294,0,422,3716,359,FAIL,20.5,79,77,M249 SAW,32,SHARPSHOOTER,Some College,Secret,NO,NO,YES,LMTV,None,Army Commendation Medal,Needs Improvement,2023-02-22,Profile,YES,855,Retained
US-0382,Young,Marcus,M,26,NC,LTC,O5,92A,Automated Logistical Specialist,Logistics,2nd BCT,2-5 CAV,Charlie,HQ PLT,2010-01-26,14.3,Active Duty,OIR,Iraq/Syria,0,0,6618,1194,266,8078,589,PASS,14.9,78,57,M240B,27,MARKSMAN,AA Degree,Secret,YES,NO,NO,None,Airborne Badge,Bronze Star Medal,Qualified,2021-09-18,Fit for Duty,YES,1068,Retained
US-0383,Young,Brandon,M,30,AZ,COL,O6,13F,Fire Support Specialist,Combat Support,2nd BCT,1-8 CAV,Foxtrot,2nd PLT,2009-11-09,14.6,TDY,OIF,Iraq,4,0,7668,0,266,7934,329,FAIL,16.5,20,50,M4 Carbine,20,MARKSMAN,BA/BS Degree,Top Secret,YES,YES,NO,None,Air Assault Badge,Meritorious Service Medal,Outstanding,2020-09-16,Limited Duty,YES,798,Retained
US-0384,Garcia,Michael,M,24,AZ,1SG,E8,19D,Cavalry Scout,Combat,2nd BCT,3-16 FA,HHC,4th PLT,2015-12-29,8.4,Leave,JRTC Rotation,Fort Johnson,0,0,4739,0,422,5161,468,PASS,17.2,47,71,M249 SAW,16,MARKSMAN,AA Degree,TS/SCI,NO,NO,NO,M1A2 Abrams,Purple Heart,None,Needs Improvement,2017-03-13,Profile,YES,1310,Retained
US-0385,Johnson,Michael,M,33,NC,SGM,E9,35F,Intelligence Analyst,Intelligence,1st BCT,1-82 FA,Charlie,HQ PLT,2005-04-17,19.1,Transition,Peacetime,CONUS,0,0,5473,0,422,5895,493,PASS,18,61,60,M4 Carbine,38,EXPERT,BA/BS Degree,None,NO,NO,NO,None,None,None,Highly Qualified,2005-08-25,Fit for Duty,YES,127,ETS Eligible
US-0386,Martinez,Luis,M,22,PA,MAJ,O4,25B,IT Specialist,Signal,1st BCT,1-8 CAV,Delta,1st PLT,2012-01-19,12.4,Attached,OIF,Iraq,8,1,5696,0,266,5962,376,PASS,15.3,63,50,M240B,32,SHARPSHOOTER,HS Diploma,None,YES,YES,NO,M1126 Stryker,Army Commendation Medal,Meritorious Service Medal,Outstanding,2016-06-15,Profile,YES,1570,Retained
US-0387,King,Sarah,F,32,FL,PVT,E1,25U,Signal Support Specialist,Signal,3rd BCT,15th BSB,Charlie,1st PLT,2012-08-29,11.8,Attached,KFOR,Kosovo,2,0,1917,1959,422,4298,383,PASS,13.2,78,35,M4 Carbine,21,MARKSMAN,Some College,None,NO,NO,NO,FMTV,Purple Heart,Army Commendation Medal,Qualified,2016-04-14,Medical Hold,YES,43,ETS Eligible
US-0388,Harris,Marcus,M,30,NY,SGM,E9,12B,Combat Engineer,Combat Support,3rd BCT,3-66 AR,HHC,3rd PLT,2014-04-15,10.1,TDY,OEF,Afghanistan,6,1,5473,0,422,5895,515,PASS,14,38,46,M240B,18,MARKSMAN,MA/MS Degree,TS/SCI,NO,YES,NO,HMMWV,Expert Infantryman Badge,None,Needs Improvement,2017-11-21,Profile,YES,682,Retained
US-0389,Walker,Jason,M,31,AL,1SG,E8,11C,Indirect Fire Infantry,Combat,DIVARTY,1-41 IN,Charlie,2nd PLT,2015-06-29,8.9,Leave,OIR,Iraq/Syria,1,0,4739,0,422,5161,455,PASS,16.5,49,67,M240B,34,SHARPSHOOTER,AA Degree,None,NO,YES,NO,M1A2 Abrams,Meritorious Service Medal,Army Commendation Medal,Needs Improvement,2017-02-05,Medical Hold,YES,966,Retained
US-0390,Lewis,Aaron,M,31,CO,SSG,E6,31B,Military Police,Law Enforcement,1st BCT,87th BSB,Foxtrot,HQ PLT,2015-03-29,9.2,TDY,Peacetime,CONUS,0,0,2980,1979,422,5381,419,PASS,18.7,50,45,M240B,35,SHARPSHOOTER,AA Degree,None,NO,NO,YES,M2A3 Bradley,Purple Heart,None,Outstanding,2020-09-28,Limited Duty,YES,181,Retained
US-0391,Allen,Michael,M,22,KY,SGT,E5,12B,Combat Engineer,Combat Support,DISCOM,1-82 FA,Foxtrot,1st PLT,2007-01-11,17.4,Deployed,OIR,Iraq/Syria,4,0,2730,1508,422,4660,365,PASS,15.9,49,30,M249 SAW,21,MARKSMAN,AA Degree,Secret,NO,YES,NO,M1126 Stryker,Bronze Star Medal,None,Qualified,2009-03-29,Fit for Duty,YES,1428,Retained
US-0392,Wilson,Keisha,F,18,IL,COL,O6,15T,UH-60 Helicopter Repairer,Aviation,CAB,87th BSB,Echo,2nd PLT,2022-02-11,2.3,Transition,OIF,Iraq,12,2,7668,1063,266,8997,457,PASS,19,28,55,M240B,37,EXPERT,MA/MS Degree,None,NO,NO,NO,M1126 Stryker,None,Airborne Badge,Outstanding,2024-01-12,Profile,YES,892,Retained
US-0393,Martinez,Travis,M,44,GA,MSG,E8,12B,Combat Engineer,Combat Support,CAB,1-41 IN,Alpha,2nd PLT,2011-10-10,12.6,Medical Hold,KFOR,Kosovo,2,0,4739,1495,422,6656,435,PASS,18.1,47,39,M240B,28,MARKSMAN,BA/BS Degree,Secret,NO,NO,NO,None,None,Army Commendation Medal,Needs Improvement,2013-04-10,Fit for Duty,YES,1156,Retained
US-0394,Moore,Aaron,M,35,AZ,SGT,E5,92A,Automated Logistical Specialist,Logistics,DIVARTY,3-16 FA,Echo,4th PLT,2005-04-05,19.2,Attached,KFOR,Kosovo,12,2,2730,0,422,3152,349,FAIL,15.1,36,77,M9 Pistol,32,SHARPSHOOTER,HS Diploma,Top Secret,YES,YES,NO,None,Purple Heart,None,Needs Improvement,2020-11-14,Profile,YES,556,Retained
US-0395,Clark,Carlos,M,38,CA,PFC,E2,68W,Combat Medic,Medical,3rd BCT,1-8 CAV,Alpha,4th PLT,2015-04-29,9.1,Medical Hold,OIR,Iraq/Syria,1,0,2149,2027,422,4598,441,PASS,14.6,41,73,M4 Carbine,33,SHARPSHOOTER,MA/MS Degree,None,NO,NO,NO,None,Bronze Star Medal,None,Needs Improvement,2015-05-30,Fit for Duty,YES,1676,Retained
US-0396,Garcia,Jessica,F,28,VA,SPC,E3,88M,Motor Transport Operator,Logistics,1st BCT,3-66 AR,Echo,2nd PLT,2019-03-13,5.2,Deployed,KFOR,Kosovo,13,2,2259,1362,422,4043,414,PASS,20.8,64,69,M9 Pistol,17,MARKSMAN,BA/BS Degree,None,NO,NO,YES,None,Army Achievement Medal,None,Highly Qualified,2021-11-18,Limited Duty,YES,-176,ETS Eligible
US-0397,Wilson,Monique,F,26,TX,1SG,E8,25U,Signal Support Specialist,Signal,DIVARTY,15th BSB,HHC,2nd PLT,2020-07-28,3.8,Transition,NTC Rotation,Fort Irwin,0,0,4739,900,422,6061,513,PASS,17.4,33,78,M240B,39,EXPERT,BA/BS Degree,TS/SCI,NO,NO,NO,None,None,Bronze Star Medal,Highly Qualified,2022-04-28,Profile,YES,31,ETS Eligible
US-0398,Lewis,Brandon,M,45,AL,2LT,O1,11C,Indirect Fire Infantry,Combat,2nd BCT,1-41 IN,Alpha,3rd PLT,2009-12-16,14.5,TDY,OIF,Iraq,9,1,3637,2047,266,5950,458,PASS,17.5,60,68,M9 Pistol,31,SHARPSHOOTER,Some College,Top Secret,NO,YES,NO,M1126 Stryker,Air Assault Badge,None,Needs Improvement,2018-01-14,Profile,YES,-368,ETS Eligible
US-0399,Hall,Ryan,M,35,NY,1LT,O2,11C,Indirect Fire Infantry,Combat,2nd BCT,2-4 AVN,HHC,3rd PLT,2011-10-27,12.6,Attached,OIR,Iraq/Syria,10,1,4188,1724,266,6178,375,PASS,12.8,59,67,M240B,34,SHARPSHOOTER,BA/BS Degree,Top Secret,NO,YES,NO,None,Meritorious Service Medal,None,Highly Qualified,2015-11-24,Fit for Duty,YES,365,Retained
US-0400,Garcia,Derek,M,42,MO,SSG,E6,31B,Military Police,Law Enforcement,DISCOM,3-16 FA,HHC,4th PLT,2012-11-23,11.5,Transition,NTC Rotation,Fort Irwin,0,0,2980,1245,422,4647,475,PASS,20.2,37,50,M4 Carbine,37,EXPERT,AA Degree,TS/SCI,NO,NO,NO,None,None,None,Needs Improvement,2015-12-26,Limited Duty,YES,1138,Retained
US-0401,Hall,James,M,38,AL,2LT,O1,31B,Military Police,Law Enforcement,CAB,1-4 AVN,Bravo,1st PLT,2013-08-07,10.8,Active Duty,Peacetime,CONUS,0,0,3637,2137,266,6040,304,FAIL,20.8,46,42,M249 SAW,20,MARKSMAN,HS Diploma,Top Secret,NO,YES,NO,None,Airborne Badge,Army Achievement Medal,Outstanding,2021-09-25,Medical Hold,YES,1761,Retained
US-0402,Lewis,Aaron,M,32,FL,1LT,O2,19D,Cavalry Scout,Combat,2nd BCT,3-66 AR,Delta,2nd PLT,2012-03-28,12.2,Transition,OEF,Afghanistan,9,1,4188,0,266,4454,415,PASS,14.3,49,59,M9 Pistol,23,MARKSMAN,HS Diploma,None,NO,YES,NO,HMMWV,None,None,Outstanding,2023-08-28,Fit for Duty,YES,1425,Retained
US-0403,Clark,Monique,F,22,PA,1SG,E8,94F,Special Electronic Devices Repairer,Maintenance,DISCOM,15th BSB,Alpha,HQ PLT,2019-07-07,4.9,Leave,Peacetime,CONUS,0,0,4739,848,422,6009,439,PASS,16.6,66,33,M9 Pistol,39,EXPERT,MA/MS Degree,TS/SCI,NO,YES,YES,M1126 Stryker,None,None,Outstanding,2023-08-19,Fit for Duty,YES,891,Retained
US-0404,Robinson,Kevin,M,27,TX,SFC,E7,25U,Signal Support Specialist,Signal,1st BCT,1-82 FA,Echo,1st PLT,2015-04-12,9.1,Transition,JRTC Rotation,Fort Johnson,0,0,3294,0,422,3716,517,PASS,18.9,41,48,M240B,30,SHARPSHOOTER,Some College,None,NO,YES,NO,FMTV,None,None,Needs Improvement,2018-04-07,Medical Hold,YES,756,Retained
US-0405,Robinson,Derek,M,29,NY,LTC,O5,15T,UH-60 Helicopter Repairer,Aviation,3rd BCT,3-66 AR,Echo,2nd PLT,2008-04-15,16.1,Leave,Peacetime,CONUS,0,0,6618,1398,266,8282,398,PASS,14.7,34,31,M240B,20,MARKSMAN,MA/MS Degree,TS/SCI,NO,NO,NO,HMMWV,Airborne Badge,None,Needs Improvement,2018-11-19,Medical Hold,YES,192,Retained
US-0406,Robinson,Sarah,F,30,GA,CPT,O3,11B,Infantry,Combat,DISCOM,2-5 CAV,Charlie,2nd PLT,2011-12-09,12.5,Attached,OEF,Afghanistan,7,1,4836,1107,266,6209,351,FAIL,17.7,66,80,M249 SAW,27,MARKSMAN,AA Degree,Secret,NO,NO,YES,None,Expert Infantryman Badge,None,Highly Qualified,2022-12-29,Fit for Duty,YES,1702,Retained
US-0407,Lewis,Marcus,M,25,IN,MSG,E8,13F,Fire Support Specialist,Combat Support,3rd BCT,2-4 AVN,Bravo,2nd PLT,2010-02-14,14.3,Deployed,JRTC Rotation,Fort Johnson,0,0,4739,0,422,5161,572,PASS,12.8,58,47,M240B,18,MARKSMAN,MA/MS Degree,Top Secret,YES,YES,NO,LMTV,None,None,Highly Qualified,2011-02-23,Limited Duty,YES,806,Retained
US-0408,Robinson,Michael,M,33,NC,CPL,E4,68W,Combat Medic,Medical,1st BCT,87th BSB,Bravo,1st PLT,2017-03-02,7.2,Active Duty,Peacetime,CONUS,0,0,2504,1240,422,4166,510,PASS,15,20,67,M4 Carbine,39,EXPERT,AA Degree,Top Secret,NO,NO,NO,FMTV,Expert Infantryman Badge,Combat Medic Badge,Outstanding,2020-05-12,Limited Duty,YES,582,Retained
US-0409,Anderson,Jason,M,34,VA,SGM,E9,15T,UH-60 Helicopter Repairer,Aviation,CAB,2-5 CAV,Foxtrot,2nd PLT,2015-12-09,8.5,Deployed,OIF,Iraq,10,1,5473,1843,422,7738,511,PASS,16.7,31,34,M240B,19,MARKSMAN,AA Degree,None,NO,YES,NO,None,Expert Infantryman Badge,None,Qualified,2018-05-14,Limited Duty,YES,361,Retained
US-0410,Garcia,Jason,M,28,TN,SFC,E7,31B,Military Police,Law Enforcement,CAB,3-66 AR,Foxtrot,2nd PLT,2018-09-08,5.7,Medical Hold,JRTC Rotation,Fort Johnson,0,0,3294,1121,422,4837,594,PASS,20.6,82,60,M9 Pistol,40,EXPERT,AA Degree,Top Secret,NO,YES,NO,None,None,None,Needs Improvement,2024-04-26,Limited Duty,YES,1111,Retained
US-0411,Harris,Ashley,F,32,PA,PFC,E2,42A,Human Resources Specialist,Admin,3rd BCT,1-4 AVN,Foxtrot,2nd PLT,2015-04-01,9.2,TDY,NTC Rotation,Fort Irwin,0,0,2149,0,422,2571,421,PASS,19.5,32,43,M240B,27,MARKSMAN,HS Diploma,Secret,NO,NO,NO,None,Army Commendation Medal,None,Outstanding,2018-08-26,Fit for Duty,YES,1464,Retained
US-0412,Wright,Ashley,F,44,NY,CPT,O3,19D,Cavalry Scout,Combat,DISCOM,87th BSB,Bravo,3rd PLT,2018-08-11,5.8,Leave,Peacetime,CONUS,0,0,4836,0,266,5102,431,PASS,13.4,60,51,M240B,30,SHARPSHOOTER,Some College,None,NO,NO,NO,LMTV,Bronze Star Medal,None,Qualified,2018-12-27,Medical Hold,YES,1295,Retained
US-0413,Allen,Jason,M,26,MI,1SG,E8,88M,Motor Transport Operator,Logistics,DIVARTY,2-12 IN,Echo,1st PLT,2008-02-25,16.3,TDY,NTC Rotation,Fort Irwin,0,0,4739,939,422,6100,518,PASS,20.6,43,79,M249 SAW,21,MARKSMAN,HS Diploma,Top Secret,NO,NO,NO,None,Purple Heart,None,Outstanding,2017-03-19,Profile,YES,1250,Retained
US-0414,Robinson,Amanda,F,35,NC,PFC,E2,25B,IT Specialist,Signal,DIVARTY,1-8 CAV,HHC,3rd PLT,2005-05-13,19.1,Leave,Peacetime,CONUS,0,0,2149,0,422,2571,565,PASS,20.7,75,50,M9 Pistol,25,MARKSMAN,MA/MS Degree,None,YES,NO,YES,HMMWV,Airborne Badge,None,Highly Qualified,2018-09-07,Fit for Duty,YES,281,Retained
US-0415,Anderson,Elijah,M,36,WA,LTC,O5,68W,Combat Medic,Medical,DISCOM,3-66 AR,Echo,3rd PLT,2006-08-22,17.8,TDY,OEF,Afghanistan,10,1,6618,1729,266,8613,440,PASS,20.1,45,66,M4 Carbine,35,SHARPSHOOTER,MA/MS Degree,TS/SCI,NO,NO,NO,M2A3 Bradley,Meritorious Service Medal,None,Qualified,2023-04-09,Limited Duty,YES,952,Retained
US-0416,Davis,Michael,M,42,TN,SFC,E7,25U,Signal Support Specialist,Signal,2nd BCT,2-5 CAV,Alpha,HQ PLT,2018-07-02,5.9,Deployed,NTC Rotation,Fort Irwin,0,0,3294,0,422,3716,457,PASS,17.1,81,34,M240B,23,MARKSMAN,HS Diploma,TS/SCI,NO,YES,NO,HMMWV,None,None,Needs Improvement,2019-05-20,Profile,YES,1036,Retained
US-0417,Wilson,Carlos,M,24,FL,CPT,O3,11B,Infantry,Combat,CAB,87th BSB,Delta,2nd PLT,2009-08-12,14.8,Leave,NTC Rotation,Fort Irwin,0,0,4836,0,266,5102,586,PASS,13.3,31,62,M4 Carbine,21,MARKSMAN,MA/MS Degree,Top Secret,NO,NO,NO,LMTV,None,None,Outstanding,2011-07-07,Medical Hold,YES,1371,Retained
US-0418,Harris,James,M,22,SC,MAJ,O4,42A,Human Resources Specialist,Admin,1st BCT,1-82 FA,Charlie,3rd PLT,2006-06-19,18,Deployed,KFOR,Kosovo,9,1,5696,0,266,5962,531,PASS,18,71,54,M4 Carbine,24,MARKSMAN,Some College,Secret,NO,NO,YES,M1A2 Abrams,None,Purple Heart,Highly Qualified,2007-05-17,Profile,YES,359,Retained
US-0419,Young,Nathan,M,18,AL,MAJ,O4,25B,IT Specialist,Signal,2nd BCT,3-16 FA,Bravo,2nd PLT,2016-08-19,7.8,Transition,OEF,Afghanistan,5,0,5696,0,266,5962,394,PASS,19.2,21,61,M240B,28,MARKSMAN,HS Diploma,Top Secret,YES,YES,NO,M1A2 Abrams,None,None,Needs Improvement,2022-01-18,Profile,YES,1044,Retained
US-0420,Brown,Aaron,M,41,IN,PVT,E1,35F,Intelligence Analyst,Intelligence,2nd BCT,2-5 CAV,Delta,1st PLT,2007-07-10,16.9,TDY,KFOR,Kosovo,14,2,1917,1650,422,3989,290,FAIL,13.6,58,70,M240B,31,SHARPSHOOTER,Some College,Top Secret,YES,NO,NO,None,Expert Infantryman Badge,Bronze Star Medal,Qualified,2009-11-29,Profile,YES,84,ETS Eligible
US-0421,Brown,DeShawn,M,38,CA,CPT,O3,25U,Signal Support Specialist,Signal,DIVARTY,2-5 CAV,Bravo,2nd PLT,2010-08-16,13.8,Leave,OEF,Afghanistan,9,1,4836,1473,266,6575,585,PASS,18.2,53,63,M240B,40,EXPERT,Some College,Secret,YES,NO,NO,None,Combat Infantry Badge,None,Needs Improvement,2024-03-26,Profile,YES,-361,ETS Eligible
US-0422,Harris,Aaron,M,42,KY,2LT,O1,11B,Infantry,Combat,DIVARTY,87th BSB,Delta,3rd PLT,2009-03-19,15.2,TDY,JRTC Rotation,Fort Johnson,0,0,3637,1982,266,5885,424,PASS,16.3,33,59,M9 Pistol,19,MARKSMAN,BA/BS Degree,Secret,NO,NO,NO,M1126 Stryker,None,None,Needs Improvement,2020-08-23,Fit for Duty,YES,576,Retained
US-0423,Clark,Nathan,M,34,MI,PVT,E1,88M,Motor Transport Operator,Logistics,2nd BCT,2-5 CAV,Bravo,4th PLT,2007-06-30,16.9,Attached,OIF,Iraq,9,1,1917,1058,422,3397,332,FAIL,15.1,47,65,M249 SAW,28,MARKSMAN,Some College,None,NO,NO,NO,M1126 Stryker,Air Assault Badge,None,Qualified,2019-02-06,Fit for Duty,YES,443,Retained
US-0424,Garcia,Nathan,M,26,KY,CPL,E4,15T,UH-60 Helicopter Repairer,Aviation,2nd BCT,1-4 AVN,Echo,HQ PLT,2010-01-28,14.3,TDY,NTC Rotation,Fort Irwin,0,0,2504,1111,422,4037,495,PASS,19.8,37,33,M240B,28,MARKSMAN,AA Degree,Secret,NO,YES,YES,LMTV,Air Assault Badge,Expert Infantryman Badge,Outstanding,2023-04-28,Profile,YES,-227,ETS Eligible
US-0425,Davis,Elijah,M,42,WA,SGT,E5,68W,Combat Medic,Medical,2nd BCT,1-41 IN,Delta,2nd PLT,2019-06-29,4.9,Deployed,KFOR,Kosovo,12,2,2730,0,422,3152,405,PASS,14.6,42,34,M240B,20,MARKSMAN,HS Diploma,TS/SCI,NO,NO,NO,LMTV,Meritorious Service Medal,None,Qualified,2020-02-25,Fit for Duty,YES,1429,Retained
US-0426,Taylor,Carlos,M,21,FL,CPL,E4,88M,Motor Transport Operator,Logistics,DISCOM,21st BSB,Delta,2nd PLT,2006-07-31,17.8,Leave,NTC Rotation,Fort Irwin,0,0,2504,1499,422,4425,420,PASS,20.6,22,54,M4 Carbine,36,EXPERT,MA/MS Degree,TS/SCI,NO,YES,NO,None,Expert Infantryman Badge,None,Qualified,2020-11-29,Medical Hold,YES,1525,Retained
US-0427,Williams,Rachel,F,39,PA,CPL,E4,25B,IT Specialist,Signal,3rd BCT,2-4 AVN,Echo,3rd PLT,2010-08-24,13.8,Transition,JRTC Rotation,Fort Johnson,0,0,2504,1840,422,4766,472,PASS,16.1,73,46,M4 Carbine,16,MARKSMAN,HS Diploma,TS/SCI,NO,NO,NO,LMTV,Army Achievement Medal,Expert Infantryman Badge,Qualified,2018-06-06,Limited Duty,YES,1625,Retained
US-0428,Young,Ashley,F,39,TX,CPL,E4,92A,Automated Logistical Specialist,Logistics,DISCOM,2-5 CAV,HHC,1st PLT,2007-08-21,16.8,Attached,NTC Rotation,Fort Irwin,0,0,2504,1288,422,4214,505,PASS,17.4,65,68,M9 Pistol,38,EXPERT,Some College,TS/SCI,YES,NO,NO,None,None,None,Outstanding,2014-05-18,Profile,YES,-96,ETS Eligible
US-0429,Johnson,Elijah,M,45,FL,LTC,O5,25B,IT Specialist,Signal,3rd BCT,1-82 FA,Foxtrot,3rd PLT,2012-11-26,11.5,Leave,OEF,Afghanistan,8,1,6618,0,266,6884,424,PASS,15.3,64,70,M249 SAW,22,MARKSMAN,AA Degree,TS/SCI,NO,YES,NO,FMTV,Air Assault Badge,Air Assault Badge,Needs Improvement,2017-02-07,Medical Hold,YES,796,Retained
US-0430,Martinez,Tyler,M,23,AZ,CPT,O3,35F,Intelligence Analyst,Intelligence,DIVARTY,87th BSB,Echo,2nd PLT,2021-12-20,2.4,Transition,KFOR,Kosovo,6,1,4836,1342,266,6444,475,PASS,15.5,71,58,M249 SAW,21,MARKSMAN,MA/MS Degree,Top Secret,NO,NO,NO,None,Purple Heart,None,Qualified,2021-07-05,Fit for Duty,YES,1157,Retained
US-0431,Moore,Luis,M,38,OH,1LT,O2,42A,Human Resources Specialist,Admin,2nd BCT,3-16 FA,Alpha,3rd PLT,2018-10-05,5.7,Attached,Peacetime,CONUS,0,0,4188,968,266,5422,415,PASS,21,48,32,M249 SAW,37,EXPERT,Some College,Secret,NO,YES,NO,None,Bronze Star Medal,None,Qualified,2018-03-27,Fit for Duty,YES,1479,Retained
US-0432,Hall,Rachel,F,28,IL,SFC,E7,42A,Human Resources Specialist,Admin,2nd BCT,15th BSB,HHC,4th PLT,2019-01-26,5.3,Transition,Peacetime,CONUS,0,0,3294,1592,422,5308,424,PASS,18.5,82,53,M9 Pistol,27,MARKSMAN,MA/MS Degree,Top Secret,YES,NO,NO,None,Purple Heart,Combat Medic Badge,Needs Improvement,2024-09-09,Profile,YES,1448,Retained
US-0433,Young,Tyler,M,20,TN,MSG,E8,19D,Cavalry Scout,Combat,3rd BCT,2-4 AVN,Echo,HQ PLT,2010-01-09,14.4,Transition,KFOR,Kosovo,8,1,4739,0,422,5161,592,PASS,16.4,48,61,M9 Pistol,18,MARKSMAN,HS Diploma,None,NO,NO,NO,FMTV,Combat Infantry Badge,None,Outstanding,2010-08-14,Medical Hold,YES,1510,Retained
US-0434,Davis,Keisha,F,36,GA,CPT,O3,13F,Fire Support Specialist,Combat Support,DISCOM,87th BSB,Charlie,HQ PLT,2020-08-21,3.8,Attached,JRTC Rotation,Fort Johnson,0,0,4836,1423,266,6525,498,PASS,14.5,71,62,M249 SAW,40,EXPERT,HS Diploma,None,YES,NO,NO,FMTV,Air Assault Badge,Airborne Badge,Needs Improvement,2020-11-26,Fit for Duty,YES,297,Retained
US-0435,Garcia,Aaron,M,23,PA,PVT,E1,15T,UH-60 Helicopter Repairer,Aviation,CAB,2-4 AVN,Alpha,3rd PLT,2006-12-31,17.4,Deployed,OIF,Iraq,12,2,1917,1975,422,4314,532,PASS,19.3,44,74,M249 SAW,26,MARKSMAN,BA/BS Degree,TS/SCI,NO,NO,YES,None,Combat Infantry Badge,None,Needs Improvement,2020-07-08,Profile,YES,-166,ETS Eligible
US-0436,Brown,Carlos,M,33,NC,1SG,E8,11B,Infantry,Combat,DIVARTY,1-8 CAV,HHC,1st PLT,2020-04-24,4.1,Attached,OIR,Iraq/Syria,3,0,4739,0,422,5161,292,FAIL,20.7,53,30,M240B,28,MARKSMAN,MA/MS Degree,None,NO,YES,NO,M1A2 Abrams,Bronze Star Medal,None,Needs Improvement,2024-11-21,Profile,YES,133,ETS Eligible
US-0437,Lewis,Aaron,M,44,AZ,SSG,E6,88M,Motor Transport Operator,Logistics,2nd BCT,87th BSB,Alpha,HQ PLT,2005-11-14,18.5,Transition,Peacetime,CONUS,0,0,2980,1046,422,4448,382,PASS,20.4,26,52,M249 SAW,19,MARKSMAN,BA/BS Degree,Top Secret,NO,NO,NO,M1A2 Abrams,Expert Infantryman Badge,None,Qualified,2012-08-03,Fit for Duty,YES,508,Retained
US-0438,Thompson,Luis,M,30,CO,COL,O6,13F,Fire Support Specialist,Combat Support,CAB,1-8 CAV,Charlie,1st PLT,2015-10-11,8.6,Deployed,NTC Rotation,Fort Irwin,0,0,7668,0,266,7934,454,PASS,19.7,25,72,M9 Pistol,40,EXPERT,BA/BS Degree,TS/SCI,NO,NO,NO,HMMWV,Air Assault Badge,Bronze Star Medal,Needs Improvement,2016-03-03,Fit for Duty,YES,816,Retained
